543,176,23,58
541,177,23,58
540,177,23,58
538,178,23,58
536,178,23,58
533,178,23,58
531,178,23,58
530,179,23,58
529,179,23,58
528,180,23,58
527,180,24,58
526,180,25,58
525,180,26,58
525,180,26,58
525,180,26,58
525,180,26,58
525,180,26,59
525,180,27,59
525,180,27,60
525,180,27,60
525,180,27,60
525,180,27,60
526,180,27,59
526,181,27,57
527,181,27,56
528,181,27,57
529,180,27,59
530,180,27,60
531,179,27,59
532,179,27,58
533,178,27,57
533,178,27,57
533,178,27,58
533,178,27,58
532,177,27,58
532,177,27,58
531,176,27,58
529,177,27,58
528,177,27,58
526,178,27,58
523,178,27,58
520,177,27,58
517,177,27,58
514,177,27,58
512,177,27,58
509,177,27,58
506,177,27,58
503,177,27,58
500,177,27,58
497,177,27,58
493,177,27,58
490,177,27,58
488,176,27,58
485,176,27,58
483,175,27,58
480,175,27,58
476,176,27,58
473,176,27,58
470,175,27,58
467,175,27,58
464,174,27,58
461,173,27,58
459,172,27,58
456,171,27,58
452,171,27,58
449,171,27,58
445,171,27,58
443,170,27,58
440,170,27,58
438,169,27,58
437,168,27,58
436,168,27,58
435,167,27,58
434,167,27,58
432,166,27,58
431,166,27,58
431,165,27,58
430,164,27,58
430,163,27,58
429,162,27,58
429,162,27,58
428,161,27,58
428,161,27,58
428,161,27,58
428,161,27,58
427,159,27,58
426,157,27,58
425,155,27,58
425,155,27,58
425,155,27,58
425,155,27,58
423,155,27,58
422,154,27,58
420,154,27,58
419,152,27,58
417,151,27,58
416,149,27,58
414,148,27,58
412,148,27,58
410,147,27,58
408,146,27,58
405,146,27,58
403,145,27,58
402,145,26,58
401,145,24,58
400,145,23,58
398,144,23,58
395,144,23,58
393,143,23,58
390,143,23,58
387,142,23,58
384,142,23,58
382,141,23,58
381,141,23,58
379,140,23,58
377,139,23,58
374,139,23,58
372,138,23,58
369,138,23,58
367,139,23,58
364,139,23,58
361,139,23,58
359,139,23,58
356,139,23,58
354,138,23,58
353,137,23,58
351,136,23,58
350,137,23,58
349,137,23,58
348,138,23,58
348,138,23,58
348,138,23,58
348,138,23,58
349,137,23,58
349,135,23,58
350,134,23,58
353,134,23,58
357,134,23,58
360,134,23,58
367,134,24,58
373,133,25,58
380,133,26,58
388,133,26,56
395,132,26,55
403,132,26,53
414,130,26,55
424,127,26,56
435,125,26,58
444,125,25,56
452,125,25,55
461,125,24,53
469,125,24,55
478,124,24,56
486,124,24,58
492,124,25,59
498,124,25,59
504,124,26,60
508,124,26,58
512,124,26,57
516,124,26,55
518,124,26,57
521,124,26,59
523,124,26,61
525,124,26,59
527,124,26,58
529,124,26,56
529,126,26,56
530,127,26,56
530,129,26,56
529,129,26,56
529,130,26,56
528,130,26,56
528,130,26,56
528,130,26,56
528,130,26,56
527,132,26,56
525,134,26,56
524,136,26,56
523,136,25,58
522,137,25,61
521,137,24,63
520,138,24,61
519,139,24,60
518,140,24,58
518,142,24,58
518,143,24,58
518,145,24,58
518,145,24,60
518,146,24,61
518,146,24,63
519,147,24,61
521,149,24,59
522,150,24,57
523,152,24,57
524,154,24,58
525,156,24,58
527,157,24,59
528,157,24,61
530,158,24,62
532,161,24,61
533,163,24,60
535,166,24,59
537,167,24,61
538,167,25,62
540,168,25,64
541,169,25,64
542,171,25,64
543,172,25,64
544,174,25,62
546,175,25,59
547,177,25,57
547,177,25,58
547,177,25,60
547,177,25,61
547,179,25,61
548,180,25,61
548,182,25,61
548,183,25,61
548,184,25,61
548,185,25,61
549,186,25,61
550,186,25,62
551,187,25,62
551,188,25,62
551,189,25,62
551,190,25,62
552,192,25,62
552,194,25,62
553,196,25,62
554,196,25,63
555,196,25,64
556,196,25,65
556,197,25,65
556,199,25,65
556,200,25,65
556,200,25,65
556,200,25,65
556,200,25,65
557,201,25,66
558,203,25,68
559,204,25,69
559,206,25,66
559,209,25,64
559,211,25,61
560,211,25,61
560,212,25,62
561,212,25,62
561,212,25,64
561,212,25,65
561,212,25,67
561,213,25,66
561,215,25,65
561,216,25,64
560,217,25,64
559,219,25,64
558,220,25,64
557,220,25,64
556,220,25,64
555,220,25,64
555,220,25,64
554,221,25,64
554,221,25,64
554,221,25,64
554,221,25,64
554,221,25,64
553,220,25,64
552,220,25,64
551,219,25,64
552,219,25,64
552,218,25,64
553,218,25,64
555,217,25,64
556,216,25,64
558,215,25,64
561,213,25,64
563,212,25,64
566,210,25,64
568,210,25,64
571,210,25,64
573,210,25,64
575,209,25,64
576,208,25,64
578,207,25,64
579,206,25,64
579,206,25,64
580,205,25,64
580,203,25,64
580,202,25,64
580,200,25,64
579,201,25,63
579,202,25,62
578,203,25,61
578,203,25,61
578,203,25,61
578,203,25,61
578,205,25,59
578,206,25,58
578,208,25,56
578,208,23,55
578,208,22,53
578,208,20,52
578,211,20,49
578,214,20,45
578,217,20,42
578,218,20,42
578,219,20,42
578,220,20,42
578,220,20,42
578,220,20,42
578,220,20,42
577,223,20,40
577,225,20,39
576,228,20,37
576,232,20,35
576,236,19,33
576,240,19,31
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
538,240,26,33
536,241,27,38
535,241,27,42
533,242,28,47
531,244,28,47
530,245,28,47
528,247,28,47
526,249,28,47
523,250,28,47
521,252,28,47
519,253,28,51
516,254,28,54
514,255,28,58
511,257,29,58
509,258,31,58
506,260,32,58
503,261,32,58
501,263,32,58
498,264,32,58
495,266,32,55
493,269,32,52
490,271,32,49
487,272,31,50
484,274,30,52
481,275,29,53
478,275,29,55
474,275,29,56
471,275,29,58
468,277,30,58
466,278,32,58
463,280,33,58
463,282,32,56
463,285,31,55
463,287,30,53
465,288,30,53
466,288,30,53
468,289,30,53
470,290,30,53
472,292,30,53
474,293,30,53
476,295,30,52
478,297,30,52
480,299,30,51
480,301,30,51
481,302,30,51
481,304,30,51
481,304,30,51
481,304,30,51
481,304,30,51
480,305,30,51
480,307,30,51
479,308,30,51
479,310,30,51
478,311,30,51
478,313,30,51
475,315,30,51
472,317,30,51
469,319,30,51
466,320,30,51
463,321,30,51
460,322,30,51
457,325,30,51
454,327,30,51
451,330,30,51
448,331,30,51
446,332,30,51
443,333,30,51
441,334,30,51
438,335,30,51
436,336,30,51
435,337,31,51
434,339,32,51
433,340,33,51
433,340,35,52
433,340,37,52
433,340,39,53
438,342,37,53
444,343,35,54
449,345,33,54
454,345,33,54
458,345,33,54
463,345,33,54
469,346,33,54
474,348,33,54
480,349,33,54
486,349,33,54
493,350,33,54
499,350,33,54
505,351,33,54
511,352,33,54
517,353,33,54
522,353,31,54
527,354,29,54
532,354,27,54
535,353,29,55
537,353,31,55
540,352,33,56
542,353,33,56
544,354,33,56
546,355,33,56
548,357,31,56
551,360,30,56
553,362,28,56
553,362,28,56
553,362,28,56
553,362,28,56
552,362,28,56
552,362,28,56
551,362,28,56
550,364,28,56
550,367,28,56
549,369,28,56
549,369,28,56
548,369,28,56
548,369,28,56
548,371,28,56
548,372,28,56
548,374,28,56
548,374,30,56
548,374,31,56
548,374,33,56
549,374,33,56
551,375,33,56
552,375,33,56
555,373,33,57
558,372,32,58
561,370,32,59
563,373,31,57
564,377,30,55
566,380,29,53
567,380,32,54
568,380,34,56
569,380,37,57
570,381,37,57
572,382,37,57
573,383,37,57
575,384,37,57
576,384,37,57
578,385,37,57
578,385,37,57
578,385,37,57
578,385,37,57
579,384,37,57
581,384,37,57
582,383,37,57
581,382,37,57
581,381,37,57
580,380,37,57
579,380,36,57
578,381,36,56
577,381,35,56
576,382,35,56
575,382,35,56
574,383,35,56
574,383,34,56
574,383,34,56
574,383,33,56
572,382,33,56
571,381,33,56
569,380,33,56
568,380,33,56
568,380,33,56
567,380,33,56
566,381,33,56
566,381,33,56
565,382,33,56
565,381,33,56
565,380,33,56
565,379,33,56
564,379,32,56
564,380,32,56
563,380,31,56
561,381,31,56
560,381,31,56
558,382,31,56
558,382,31,56
558,382,31,56
558,382,31,56
558,382,31,56
558,382,31,56
558,382,31,56
557,382,31,56
555,382,31,56
554,382,31,56
554,382,31,56
554,382,31,56
554,382,31,56
554,383,31,53
553,385,31,51
553,386,31,48
553,385,32,49
552,385,32,50
552,384,33,51
551,384,33,53
551,383,33,54
550,383,33,56
550,383,33,56
550,383,33,56
550,383,33,56
551,384,32,55
552,384,32,54
553,385,31,53
552,385,32,53
551,385,34,54
550,385,35,54
549,386,36,55
548,388,38,55
547,389,39,56
547,390,39,56
547,392,39,56
547,393,39,56
547,393,39,56
547,393,39,56
547,393,39,56
547,393,38,55
547,393,38,53
547,393,37,52
546,391,38,53
544,389,40,54
543,387,41,55
543,385,42,56
543,383,43,58
543,381,44,59
545,381,42,58
547,380,40,56
549,380,38,55
548,380,38,56
548,380,39,56
547,380,39,57
547,380,39,57
547,380,39,57
547,380,39,57
546,379,39,57
546,379,40,57
545,378,40,57
546,379,40,57
547,379,40,57
548,380,40,57
549,379,39,56
550,378,39,55
551,377,38,54
550,375,38,55
549,374,39,55
548,372,39,56
550,371,38,59
551,369,37,61
553,368,36,64
554,368,36,62
556,368,36,61
557,368,36,59
559,367,35,59
560,366,33,59
562,365,32,59
562,364,32,59
563,363,32,59
563,362,32,59
565,362,32,59
566,361,33,60
568,361,33,60
570,361,32,60
571,360,32,60
573,360,31,60
574,359,31,60
576,359,31,60
577,358,31,60
579,356,31,60
581,353,31,60
583,351,31,60
584,351,31,60
586,350,31,60
587,350,31,60
589,350,31,60
591,350,31,60
593,350,31,60
594,349,31,60
595,348,31,60
596,347,31,60
597,345,31,60
599,344,31,60
600,342,31,60
602,341,31,60
604,341,31,60
606,340,31,60
608,339,31,60
609,338,31,60
611,337,31,60
612,336,31,60
613,336,31,60
614,335,31,60
614,333,31,60
615,331,31,60
615,329,31,60
616,328,31,60
616,328,31,61
617,327,31,61
617,327,31,61
618,326,31,61
618,326,31,61
618,325,31,61
619,324,31,61
619,323,31,61
619,322,31,61
618,320,31,61
618,319,31,61
